Date, Open, High, Low, Close
10/06/17, 9806.25, 9806.88, 9754.90, 9762.91
10/05/17, 9761.35, 9792.25, 9744.01, 9786.44
10/04/17, 9772.41, 9772.41, 9735.21, 9749.56
10/03/17, 9716.58, 9757.93, 9716.58, 9757.93
10/02/17, 9677.50, 9708.26, 9670.63, 9693.62
09/29/17, 9644.55, 9652.33, 9579.92, 9652.33
09/28/17, 9581.23, 9649.04, 9581.23, 9649.04
09/27/17, 9582.24, 9592.29, 9556.34, 9568.04
09/26/17, 9545.01, 9584.21, 9540.31, 9561.52
09/25/17, 9553.24, 9570.20, 9539.50, 9555.81
09/22/17, 9569.26, 9569.66, 9531.20, 9568.15
09/21/17, 9614.08, 9627.78, 9578.58, 9595.69
09/20/17, 9600.99, 9649.54, 9600.99, 9608.20
09/19/17, 9602.86, 9632.84, 9596.34, 9602.86
09/18/17, 9556.99, 9625.28, 9556.99, 9609.63
09/15/17, 9536.74, 9584.68, 9529.97, 9549.71
09/14/17, 9574.90, 9578.35, 9534.92, 9551.38
09/13/17, 9605.22, 9605.22, 9568.55, 9591.19
09/12/17, 9553.54, 9638.45, 9553.54, 9615.01
09/11/17, 9498.63, 9565.79, 9498.63, 9553.01
09/08/17, 9454.23, 9466.06, 9416.51, 9456.08
09/07/17, 9472.57, 9497.87, 9440.55, 9480.17
09/06/17, 9420.13, 9466.46, 9403.90, 9457.00
09/05/17, 9476.75, 9535.79, 9434.45, 9434.45
09/04/17, 9531.48, 9531.48, 9445.11, 9476.89
09/01/17, 9510.81, 9562.89, 9510.81, 9531.78
08/31/17, 9436.74, 9501.35, 9436.74, 9483.86
08/30/17, 9391.41, 9424.32, 9375.98, 9414.01
08/29/17, 9373.33, 9373.33, 9285.98, 9333.51
08/28/17, 9466.35, 9466.35, 9406.17, 9409.18
08/25/17, 9481.91, 9527.00, 9460.24, 9488.16
08/24/17, 9509.35, 9509.61, 9465.83, 9465.83
08/23/17, 9493.82, 9523.81, 9479.13, 9485.49
08/22/17, 9453.24, 9493.51, 9441.75, 9493.51
08/21/17, 9437.19, 9466.48, 9400.98, 9422.48
08/18/17, 9484.27, 9498.55, 9428.04, 9445.94
08/17/17, 9551.19, 9581.10, 9509.71, 9534.68
08/16/17, 9501.09, 9567.05, 9492.75, 9551.32
08/15/17, 9501.67, 9520.44, 9466.99, 9478.66
08/14/17, 9432.95, 9495.23, 9432.95, 9490.77
08/11/17, 9457.15, 9457.15, 9323.84, 9385.40
08/10/17, 9547.42, 9551.04, 9449.36, 9457.15
08/09/17, 9574.37, 9576.26, 9491.61, 9547.87
08/08/17, 9590.55, 9622.29, 9577.86, 9617.85
08/07/17, 9615.79, 9633.12, 9595.94, 9605.68
08/04/17, 9530.58, 9622.49, 9518.69, 9607.40
08/03/17, 9534.68, 9562.19, 9467.66, 9542.08
08/02/17, 9559.54, 9587.39, 9529.32, 9533.67
08/01/17, 9502.62, 9549.51, 9484.45, 9542.29
07/31/17, 9520.51, 9539.24, 9461.79, 9461.79
07/28/17, 9571.98, 9571.98, 9507.60, 9521.82
07/27/17, 9585.21, 9674.14, 9583.57, 9607.66
07/26/17, 9474.65, 9567.45, 9474.65, 9553.90
07/25/17, 9570.18, 9572.06, 9421.38, 9460.81
07/24/17, 9651.84, 9666.19, 9574.55, 9580.15
07/21/17, 9720.21, 9753.15, 9620.77, 9651.20
07/20/17, 9782.13, 9836.24, 9727.82, 9758.16
07/19/17, 9861.95, 9867.11, 9759.32, 9786.92
07/18/17, 9889.10, 9904.10, 9812.13, 9827.40
07/17/17, 9917.77, 9946.38, 9880.23, 9936.13
07/14/17, 9911.87, 9922.21, 9867.62, 9898.09
07/13/17, 9876.20, 9934.63, 9860.59, 9887.34
07/12/17, 9732.58, 9871.84, 9732.58, 9871.84
07/11/17, 9752.45, 9772.34, 9707.89, 9707.89
07/10/17, 9713.02, 9751.12, 9703.12, 9751.12
07/07/17, 9667.05, 9694.55, 9616.57, 9694.55
07/06/17, 9717.12, 9723.40, 9602.99, 9664.15
07/05/17, 9679.01, 9750.44, 9654.18, 9708.67
07/04/17, 9662.65, 9692.05, 9638.97, 9670.87
07/03/17, 9612.56, 9698.41, 9612.56, 9698.41
06/30/17, 9576.52, 9635.50, 9550.69, 9567.87
06/29/17, 9774.78, 9793.43, 9567.70, 9578.51
06/28/17, 9714.41, 9744.15, 9650.76, 9733.33
06/27/17, 9834.31, 9836.16, 9722.97, 9738.96
06/26/17, 9829.98, 9882.65, 9824.63, 9846.69
06/22/17, 9902.47, 9902.47, 9827.29, 9859.68
06/21/17, 9929.42, 9932.10, 9870.59, 9904.20
06/20/17, 10018.04, 10033.90, 9960.47, 9960.47
06/19/17, 9921.88, 10012.32, 9921.88, 10012.01
06/16/17, 9796.70, 9885.85, 9796.70, 9885.85
06/15/17, 9845.90, 9845.90, 9756.04, 9789.82
06/14/17, 9883.96, 9943.05, 9859.55, 9859.55
06/13/17, 9789.41, 9891.50, 9789.41, 9879.30
06/12/17, 9852.14, 9852.14, 9755.56, 9782.69
06/09/17, 9812.94, 9891.78, 9812.94, 9884.76
06/08/17, 9832.60, 9865.42, 9788.32, 9802.71
06/07/17, 9782.27, 9874.31, 9772.70, 9831.05
06/06/17, 9768.74, 9793.36, 9746.84, 9774.03
06/05/17, 9829.29, 9861.04, 9779.67, 9794.93
06/02/17, 9805.46, 9852.75, 9796.94, 9826.50
06/01/17, 9663.51, 9789.69, 9663.46, 9777.63
05/31/17, 9718.11, 9723.93, 9664.53, 9664.53
05/30/17, 9707.05, 9717.26, 9672.57, 9711.88
05/29/17, 9749.70, 9749.70, 9718.93, 9739.58
05/26/17, 9742.83, 9777.19, 9709.47, 9759.57
05/24/17, 9716.39, 9757.12, 9706.60, 9748.74
05/23/17, 9651.64, 9743.71, 9651.64, 9740.84
05/22/17, 9604.83, 9638.29, 9583.27, 9601.54
05/19/17, 9489.83, 9591.79, 9489.83, 9587.15
05/18/17, 9482.86, 9512.23, 9394.25, 9478.24
05/17/17, 9658.02, 9658.02, 9513.03, 9522.28
05/16/17, 9667.62, 9701.17, 9633.48, 9685.52
05/15/17, 9650.66, 9672.62, 9630.87, 9669.90
05/12/17, 9658.68, 9662.29, 9609.82, 9634.37
05/11/17, 9679.16, 9703.72, 9625.55, 9655.68
05/10/17, 9672.51, 9686.76, 9621.34, 9671.64
05/09/17, 9640.61, 9691.79, 9640.61, 9677.09
05/08/17, 9697.81, 9697.81, 9588.37, 9628.56
05/05/17, 9579.62, 9662.41, 9565.89, 9662.41
05/04/17, 9537.50, 9589.28, 9525.30, 9589.28
05/03/17, 9539.42, 9540.49, 9471.06, 9526.61
05/02/17, 9476.85, 9563.15, 9476.85, 9563.15
04/28/17, 9523.66, 9523.66, 9436.84, 9451.37
04/27/17, 9515.73, 9612.58, 9483.42, 9500.02
04/26/17, 9438.55, 9489.58, 9416.33, 9486.73
04/25/17, 9399.26, 9444.56, 9383.53, 9438.07
04/24/17, 9337.87, 9369.42, 9295.91, 9366.12
04/21/17, 9216.84, 9229.09, 9177.88, 9181.69
04/20/17, 9141.60, 9217.58, 9133.15, 9213.96
04/19/17, 9137.64, 9168.35, 9119.40, 9128.15
04/18/17, 9232.63, 9251.91, 9134.67, 9138.23
04/13/17, 9193.99, 9222.43, 9156.82, 9215.42
04/12/17, 9150.16, 9210.86, 9147.62, 9210.86
04/11/17, 9135.21, 9167.15, 9109.67, 9137.62
04/10/17, 9145.98, 9176.03, 9139.01, 9176.03
04/07/17, 9103.69, 9146.69, 9085.05, 9146.69
04/06/17, 9039.40, 9131.84, 9014.28, 9131.83
04/05/17, 9175.86, 9176.10, 9089.47, 9089.47
04/04/17, 9151.72, 9183.55, 9128.45, 9162.88
04/03/17, 9178.60, 9202.89, 9146.59, 9146.64
03/31/17, 9121.52, 9165.07, 9098.46, 9165.07
03/30/17, 9109.00, 9130.20, 9072.94, 9130.20
03/29/17, 9129.83, 9132.32, 9083.98, 9123.88
03/28/17, 9089.75, 9106.22, 9065.21, 9106.22
03/27/17, 9088.23, 9088.47, 9015.82, 9082.76
03/24/17, 9128.51, 9135.62, 9090.10, 9121.99
03/23/17, 9078.48, 9146.49, 9038.04, 9146.49
03/22/17, 9071.38, 9084.61, 8981.19, 9084.61
03/21/17, 9263.83, 9265.04, 9131.13, 9131.92
03/20/17, 9220.93, 9262.98, 9210.60, 9246.40
03/17/17, 9164.86, 9215.98, 9152.45, 9215.98
03/16/17, 9182.97, 9209.00, 9180.63, 9196.63
03/15/17, 9095.16, 9129.60, 9095.16, 9129.60
03/14/17, 9098.94, 9102.66, 9062.62, 9085.50
03/13/17, 9094.46, 9099.06, 9062.01, 9092.43
03/10/17, 9087.76, 9130.31, 9084.29, 9084.29
03/09/17, 9076.99, 9088.23, 9035.98, 9080.94
03/08/17, 9087.04, 9106.10, 9070.39, 9082.58
03/07/17, 9117.59, 9132.20, 9091.97, 9093.12
03/06/17, 9126.93, 9126.93, 9096.20, 9102.40
03/03/17, 9103.96, 9135.92, 9099.61, 9132.27
03/02/17, 9104.40, 9137.67, 9104.40, 9128.54
03/01/17, 9034.21, 9108.72, 9034.21, 9102.87
02/28/17, 9033.19, 9033.19, 8973.34, 9015.03
02/27/17, 9039.86, 9047.36, 8989.68, 9008.89
02/24/17, 9066.62, 9078.95, 8955.04, 8998.65
02/23/17, 9087.83, 9103.75, 9059.55, 9059.55
02/22/17, 9108.02, 9136.93, 9063.25, 9078.73
02/21/17, 9054.20, 9103.65, 9021.86, 9096.61
02/20/17, 9042.85, 9069.69, 9040.34, 9052.72
02/17/17, 9053.96, 9057.96, 8989.05, 9016.52
02/16/17, 9060.13, 9084.05, 9043.75, 9043.75
02/15/17, 9020.51, 9049.45, 8994.54, 9047.15
02/14/17, 8986.43, 9022.34, 8951.02, 8995.45
02/13/17, 8946.74, 8993.17, 8933.40, 8990.13
02/10/17, 8939.39, 8943.75, 8897.48, 8928.08
02/09/17, 8860.62, 8901.74, 8860.62, 8894.11
02/08/17, 8852.81, 8887.96, 8785.84, 8832.91
02/07/17, 8797.52, 8836.72, 8768.65, 8816.78
02/06/17, 8852.84, 8869.77, 8788.46, 8788.46
02/03/17, 8877.18, 8897.82, 8816.97, 8828.60
02/02/17, 8834.61, 8872.55, 8812.97, 8864.49
02/01/17, 8752.72, 8833.66, 8752.72, 8807.67
01/31/17, 8841.07, 8845.04, 8751.79, 8754.81
01/30/17, 8965.46, 8980.75, 8860.91, 8872.76
01/27/17, 8991.85, 9027.84, 8934.51, 8989.20
01/26/17, 9044.48, 9079.43, 8973.48, 8991.59
01/25/17, 8975.46, 9007.29, 8948.84, 8995.29
01/24/17, 8892.50, 8961.79, 8887.16, 8961.79
01/23/17, 8900.18, 8945.30, 8880.25, 8885.13
01/20/17, 8909.56, 8957.13, 8908.74, 8946.26
01/19/17, 8854.08, 8914.44, 8848.96, 8901.12
01/18/17, 8808.15, 8841.14, 8787.82, 8841.14
01/17/17, 8848.74, 8852.99, 8770.18, 8807.87
01/16/17, 8873.98, 8894.00, 8853.04, 8862.12
01/13/17, 8853.98, 8911.97, 8842.88, 8910.91
01/12/17, 8873.58, 8873.58, 8807.49, 8818.35
01/11/17, 8911.92, 8911.92, 8850.57, 8899.93
01/10/17, 8932.08, 8953.14, 8902.56, 8910.33
01/09/17, 9004.86, 9004.86, 8918.10, 8927.61
01/05/17, 9013.45, 9023.10, 8964.08, 8973.76
01/04/17, 9030.26, 9032.64, 8985.11, 8998.45
01/03/17, 9037.08, 9062.12, 8991.66, 9012.50
01/02/17, 8898.32, 9027.19, 8897.60, 9014.93
12/30/16, 8879.93, 8913.27, 8862.62, 8901.53
12/29/16, 8892.92, 8912.94, 8890.07, 8900.90
12/28/16, 8918.11, 8945.84, 8913.62, 8927.70
12/27/16, 8914.23, 8941.98, 8909.88, 8923.12
12/23/16, 8803.84, 8920.16, 8803.84, 8915.11
12/22/16, 8843.79, 8846.28, 8794.63, 8803.20
12/21/16, 8862.87, 8912.49, 8858.15, 8892.62
12/20/16, 8847.03, 8891.43, 8846.93, 8864.54
12/19/16, 8808.96, 8850.10, 8796.50, 8835.58
12/16/16, 8818.83, 8852.52, 8805.39, 8805.39
12/15/16, 8759.62, 8816.10, 8737.93, 8814.22
12/14/16, 8803.59, 8814.08, 8737.06, 8758.04
12/13/16, 8751.34, 8808.65, 8737.59, 8808.65
12/12/16, 8693.61, 8750.66, 8679.39, 8742.92
12/09/16, 8660.25, 8695.01, 8627.91, 8692.82
12/08/16, 8664.87, 8665.03, 8603.58, 8655.66
12/07/16, 8575.70, 8634.34, 8570.11, 8634.34
12/05/16, 8349.89, 8464.18, 8349.89, 8464.18
12/02/16, 8404.15, 8404.15, 8350.39, 8366.48
12/01/16, 8429.41, 8485.67, 8404.22, 8416.76
11/30/16, 8405.15, 8470.35, 8405.15, 8435.28
11/29/16, 8408.82, 8424.97, 8368.06, 8395.37
11/28/16, 8481.93, 8486.55, 8404.85, 8411.57
11/25/16, 8473.02, 8502.39, 8451.32, 8490.52
11/24/16, 8416.94, 8468.43, 8416.94, 8468.43
11/23/16, 8400.65, 8444.63, 8381.45, 8404.23
11/22/16, 8376.85, 8403.35, 8373.91, 8387.20
11/21/16, 8338.88, 8350.56, 8280.81, 8325.06
11/18/16, 8316.04, 8338.95, 8260.11, 8314.95
11/17/16, 8248.73, 8294.54, 8229.06, 8294.54
11/16/16, 8311.31, 8342.27, 8225.88, 8251.32
11/15/16, 8205.40, 8294.04, 8179.13, 8285.37
11/14/16, 8372.78, 8405.39, 8236.31, 8239.92
11/11/16, 8487.06, 8499.66, 8329.10, 8340.39
11/10/16, 8443.72, 8571.53, 8434.17, 8462.48
11/09/16, 7948.83, 8402.27, 7936.06, 8397.98
11/08/16, 8245.82, 8282.48, 8224.24, 8260.52
11/07/16, 8207.97, 8258.05, 8207.97, 8230.92
11/04/16, 8188.41, 8188.41, 8101.10, 8111.67
11/03/16, 8219.98, 8258.78, 8204.99, 8205.96
11/02/16, 8260.69, 8260.69, 8204.24, 8204.24
11/01/16, 8401.29, 8425.79, 8296.75, 8296.75
10/31/16, 8416.17, 8423.39, 8378.28, 8384.16
10/28/16, 8444.99, 8473.96, 8395.48, 8437.67
10/27/16, 8591.71, 8591.71, 8446.57, 8466.57
10/26/16, 8640.01, 8641.36, 8550.29, 8618.22
10/25/16, 8594.40, 8625.50, 8569.11, 8603.60
10/24/16, 8620.12, 8659.33, 8608.34, 8620.40
10/21/16, 8615.93, 8627.96, 8578.69, 8601.51
10/20/16, 8610.10, 8626.22, 8578.00, 8613.95
10/19/16, 8607.12, 8612.27, 8560.87, 8603.74
10/18/16, 8540.22, 8597.63, 8540.22, 8594.16
10/17/16, 8483.13, 8530.53, 8464.12, 8497.36
10/14/16, 8452.31, 8517.33, 8442.58, 8509.42
10/13/16, 8482.74, 8482.74, 8406.86, 8428.82
10/12/16, 8515.58, 8575.91, 8498.05, 8520.71
10/11/16, 8631.57, 8677.24, 8594.16, 8594.16
10/10/16, 8563.39, 8635.17, 8534.24, 8635.17
10/07/16, 8592.12, 8592.12, 8540.00, 8551.00
10/06/16, 8664.82, 8671.53, 8604.67, 8604.67
10/05/16, 8648.41, 8673.22, 8624.63, 8665.13
10/04/16, 8651.90, 8700.01, 8645.35, 8694.15
10/03/16, 8632.64, 8648.18, 8610.05, 8642.60
09/30/16, 8520.66, 8626.37, 8461.19, 8625.52
09/29/16, 8588.17, 8654.05, 8580.45, 8590.30
09/28/16, 8556.49, 8600.63, 8545.52, 8586.53
09/27/16, 8562.82, 8595.20, 8487.29, 8548.87
09/26/16, 8581.77, 8585.58, 8520.55, 8529.77
09/23/16, 8608.57, 8608.57, 8559.69, 8605.91
09/22/16, 8508.06, 8626.26, 8508.06, 8623.90
09/21/16, 8457.78, 8488.01, 8434.29, 8455.91
09/20/16, 8413.98, 8430.40, 8400.55, 8407.05
09/19/16, 8366.82, 8424.96, 8366.82, 8419.86
09/16/16, 8332.28, 8371.16, 8284.31, 8315.47
09/15/16, 8297.16, 8353.25, 8276.27, 8352.72
09/14/16, 8328.73, 8361.55, 8307.59, 8309.70
09/13/16, 8417.98, 8449.20, 8309.31, 8309.48
09/12/16, 8380.74, 8380.74, 8289.74, 8376.63
09/09/16, 8582.20, 8590.58, 8473.71, 8483.59
09/08/16, 8616.59, 8641.47, 8545.47, 8595.94
09/07/16, 8547.54, 8614.14, 8547.54, 8614.14
09/06/16, 8565.60, 8587.04, 8542.14, 8546.14
09/05/16, 8568.66, 8613.37, 8549.58, 8550.77
09/02/16, 8412.59, 8562.75, 8412.59, 8562.75
09/01/16, 8406.22, 8478.86, 8399.78, 8409.35
08/31/16, 8443.96, 8486.60, 8393.77, 8393.77
08/30/16, 8468.17, 8511.50, 8451.05, 8451.05
08/29/16, 8453.96, 8463.94, 8417.28, 8460.82
08/26/16, 8401.81, 8481.70, 8386.27, 8481.70
08/25/16, 8437.92, 8437.92, 8377.42, 8400.36
08/24/16, 8392.20, 8461.46, 8385.77, 8458.42
08/23/16, 8375.66, 8427.62, 8373.24, 8423.46
08/22/16, 8360.51, 8432.77, 8343.10, 8348.82
08/19/16, 8429.15, 8429.15, 8326.49, 8373.95
08/18/16, 8367.14, 8425.84, 8367.14, 8424.90
08/17/16, 8437.34, 8448.55, 8333.69, 8333.69
08/16/16, 8521.81, 8521.81, 8435.12, 8435.12
08/15/16, 8525.23, 8557.30, 8511.10, 8536.74
08/12/16, 8537.70, 8564.69, 8515.42, 8522.25
08/11/16, 8522.92, 8542.05, 8485.39, 8542.05
08/10/16, 8504.52, 8511.72, 8472.76, 8505.47
08/09/16, 8394.01, 8532.98, 8393.77, 8532.98
08/08/16, 8346.05, 8404.13, 8346.05, 8401.90
08/05/16, 8277.53, 8342.19, 8277.53, 8328.01
08/04/16, 8181.48, 8259.24, 8111.33, 8247.94
08/03/16, 8235.69, 8238.46, 8170.24, 8186.93
08/02/16, 8286.68, 8286.68, 8184.17, 8202.26
08/01/16, 8386.31, 8412.60, 8274.01, 8299.64
07/29/16, 8403.61, 8403.61, 8332.15, 8360.23
07/28/16, 8412.37, 8476.24, 8384.28, 8384.28
07/27/16, 8447.36, 8477.90, 8417.76, 8421.19
07/26/16, 8399.41, 8425.67, 8354.84, 8406.95
07/25/16, 8351.93, 8428.01, 8351.93, 8386.92
07/22/16, 8301.70, 8378.73, 8292.52, 8359.39
07/21/16, 8341.77, 8351.98, 8274.08, 8305.90
07/20/16, 8235.76, 8331.01, 8235.76, 8315.34
07/19/16, 8210.05, 8271.85, 8162.26, 8239.65
07/18/16, 8230.80, 8264.93, 8208.84, 8240.14
07/15/16, 8228.48, 8249.28, 8184.58, 8242.68
07/14/16, 8250.45, 8280.54, 8226.48, 8260.19
07/13/16, 8154.40, 8230.71, 8154.40, 8220.82
07/12/16, 8075.40, 8158.98, 8075.40, 8132.34
07/11/16, 7971.54, 8078.15, 7971.54, 8073.00
07/08/16, 7771.69, 7930.65, 7770.78, 7930.65
07/07/16, 7756.22, 7839.42, 7756.22, 7789.20
07/06/16, 7771.73, 7810.20, 7683.17, 7727.08
07/05/16, 7956.15, 7956.15, 7774.41, 7802.51
07/04/16, 8051.54, 8071.80, 7972.51, 7972.51
07/01/16, 7939.42, 8053.18, 7910.16, 8031.77
06/30/16, 7804.70, 7908.88, 7774.33, 7903.81
06/29/16, 7694.93, 7788.82, 7658.99, 7788.82
06/28/16, 7550.42, 7671.64, 7550.42, 7594.13
06/27/16, 7465.16, 7654.88, 7395.43, 7395.43
06/23/16, 7972.28, 8069.43, 7963.53, 8024.21
06/22/16, 7949.45, 7986.25, 7913.60, 7972.05
06/21/16, 7904.88, 7952.06, 7871.00, 7938.23
06/20/16, 7832.61, 7924.15, 7831.37, 7922.22
06/17/16, 7664.36, 7739.19, 7664.36, 7703.48
06/16/16, 7702.47, 7738.15, 7648.55, 7668.52
06/15/16, 7732.65, 7779.71, 7726.52, 7769.57
06/14/16, 7768.36, 7784.82, 7693.84, 7693.84
06/13/16, 7910.07, 7910.07, 7791.12, 7821.62
06/10/16, 8046.06, 8046.06, 7928.65, 7936.55
06/09/16, 8106.95, 8118.58, 8048.76, 8062.13
06/08/16, 8117.36, 8129.84, 8103.44, 8121.80
06/07/16, 8078.97, 8127.58, 8070.35, 8127.58
06/06/16, 7982.78, 8040.52, 7982.78, 8040.16
06/03/16, 8004.69, 8081.91, 7956.73, 7979.72
06/02/16, 7972.63, 8009.83, 7967.34, 8001.14
06/01/16, 8037.14, 8043.12, 7969.07, 7991.43
05/31/16, 8019.40, 8058.70, 7999.60, 8044.37
05/30/16, 8005.58, 8038.86, 7998.31, 8018.25
05/27/16, 7988.99, 8015.01, 7971.47, 8012.07
05/26/16, 7895.40, 7989.76, 7895.40, 7989.76
05/25/16, 7849.24, 7910.15, 7836.57, 7908.46
05/24/16, 7674.30, 7823.09, 7660.13, 7820.69
05/23/16, 7728.26, 7733.50, 7678.56, 7714.86
05/20/16, 7654.29, 7715.43, 7654.29, 7714.86
05/19/16, 7659.55, 7667.39, 7608.06, 7619.22
05/18/16, 7631.38, 7689.02, 7617.55, 7689.02
05/17/16, 7651.49, 7699.29, 7626.57, 7647.60
05/16/16, 7599.79, 7651.58, 7591.55, 7648.74
05/13/16, 7614.13, 7641.00, 7571.77, 7622.36
05/12/16, 7647.73, 7710.40, 7603.95, 7606.23
05/11/16, 7669.38, 7672.96, 7622.83, 7666.28
05/10/16, 7730.58, 7763.91, 7634.98, 7655.91
05/09/16, 7728.88, 7761.73, 7699.70, 7709.03
05/06/16, 7681.89, 7710.92, 7647.69, 7696.27
05/04/16, 7731.75, 7750.79, 7686.22, 7691.54
05/03/16, 7824.20, 7826.06, 7722.36, 7747.67
05/02/16, 7827.70, 7848.98, 7801.02, 7823.95
04/29/16, 7885.10, 7897.51, 7822.00, 7827.70
04/28/16, 7888.90, 7933.53, 7825.70, 7930.22
04/27/16, 7891.03, 7918.97, 7832.44, 7893.62
04/26/16, 7923.90, 7972.17, 7902.25, 7918.50
04/25/16, 7970.71, 7995.94, 7846.95, 7854.67
04/22/16, 8001.30, 8001.30, 7940.18, 7983.77
04/21/16, 8156.48, 8170.90, 8022.04, 8073.19
04/20/16, 8160.74, 8181.15, 8134.47, 8181.15
04/19/16, 8074.32, 8181.37, 8069.95, 8175.85
04/18/16, 7962.43, 8064.54, 7939.03, 8054.38
04/15/16, 8030.62, 8039.84, 8007.43, 8025.75
04/14/16, 7997.36, 8042.22, 7970.49, 8042.22
04/13/16, 7876.06, 7970.73, 7872.30, 7970.28
04/12/16, 7826.39, 7849.42, 7751.74, 7848.96
04/11/16, 7833.70, 7882.78, 7783.10, 7841.25
04/08/16, 7703.47, 7845.28, 7700.61, 7831.37
04/07/16, 7787.40, 7814.73, 7664.18, 7664.18
04/06/16, 7801.41, 7801.41, 7720.54, 7761.71
04/05/16, 7843.30, 7852.72, 7769.43, 7793.57
04/04/16, 7872.40, 7931.21, 7829.48, 7878.99
04/01/16, 7907.30, 7907.30, 7821.08, 7866.99
03/31/16, 8083.37, 8083.37, 7991.85, 7999.57
03/30/16, 8001.38, 8119.63, 8001.38, 8119.09
03/29/16, 7948.02, 7981.97, 7911.21, 7964.24
03/24/16, 8026.11, 8026.11, 7913.75, 7916.12
03/23/16, 8124.75, 8147.99, 8025.85, 8051.06
03/22/16, 8120.10, 8121.27, 8027.72, 8121.27
03/21/16, 8132.59, 8202.25, 8096.21, 8144.27
03/18/16, 8130.43, 8159.88, 8085.87, 8159.88
03/17/16, 8143.85, 8155.29, 8006.78, 8123.70
03/16/16, 8126.34, 8143.01, 8062.14, 8093.76
03/15/16, 8133.63, 8134.97, 8081.65, 8105.10
03/14/16, 8055.39, 8175.43, 8055.39, 8161.77
03/11/16, 7965.17, 8030.44, 7957.46, 8012.40
03/10/16, 7962.63, 8104.76, 7878.08, 7879.45
03/09/16, 7922.47, 7977.50, 7915.28, 7957.86
03/08/16, 8003.18, 8003.18, 7896.37, 7919.71
03/07/16, 8044.53, 8070.59, 7991.13, 8048.83
03/04/16, 8035.20, 8084.03, 8006.64, 8051.54
03/03/16, 8042.24, 8060.62, 8005.60, 8018.03
03/02/16, 8099.88, 8130.02, 7966.94, 8014.55
03/01/16, 7925.39, 8049.46, 7893.10, 8049.46
02/29/16, 7913.79, 7925.62, 7790.06, 7924.97
02/26/16, 7932.16, 7955.05, 7875.30, 7920.59
02/25/16, 7824.80, 7880.64, 7790.55, 7864.27
02/24/16, 7884.88, 7884.88, 7715.17, 7743.31
02/23/16, 7967.66, 7983.16, 7885.45, 7885.45
02/22/16, 7868.09, 7988.74, 7868.09, 7988.74
02/19/16, 7839.34, 7878.67, 7757.13, 7775.84
02/18/16, 7804.42, 7902.64, 7760.42, 7857.59
02/17/16, 7585.93, 7783.31, 7585.93, 7782.00
02/16/16, 7633.57, 7655.28, 7528.41, 7549.30
02/15/16, 7534.91, 7604.57, 7534.91, 7568.92
02/12/16, 7253.69, 7375.89, 7245.15, 7369.63
02/11/16, 7485.43, 7485.43, 7221.41, 7257.23
02/10/16, 7456.39, 7621.08, 7397.87, 7506.55
02/09/16, 7548.73, 7593.66, 7369.76, 7451.34
02/08/16, 7867.58, 7867.58, 7550.77, 7562.22
02/05/16, 7893.91, 7945.53, 7829.33, 7829.33
02/04/16, 7980.99, 7993.76, 7809.83, 7879.74
02/03/16, 8045.00, 8047.80, 7851.44, 7907.95
02/02/16, 8165.12, 8165.12, 8023.48, 8045.76
02/01/16, 8365.27, 8366.62, 8099.69, 8150.64
01/29/16, 8304.38, 8344.83, 8213.21, 8341.27
01/28/16, 8290.41, 8349.40, 8164.16, 8195.45
01/27/16, 8284.94, 8315.51, 8182.74, 8287.53
01/26/16, 8069.28, 8286.61, 8047.17, 8286.61
01/25/16, 8248.99, 8249.39, 8153.89, 8175.01
01/22/16, 8132.18, 8222.82, 8076.32, 8195.95
01/21/16, 7869.63, 7986.53, 7806.66, 7972.03
01/20/16, 7951.06, 7965.96, 7824.87, 7848.81
01/19/16, 8079.18, 8143.37, 8054.29, 8087.46
01/18/16, 7988.97, 8079.84, 7907.75, 7939.40
01/15/16, 8216.01, 8233.01, 7957.87, 7992.03
01/14/16, 8316.24, 8316.24, 8113.21, 8222.15
01/13/16, 8454.49, 8530.84, 8396.16, 8412.73
01/12/16, 8284.55, 8416.98, 8256.59, 8362.41
01/11/16, 8207.86, 8360.14, 8207.86, 8285.10
01/08/16, 8237.42, 8353.40, 8231.02, 8233.42
01/07/16, 8206.74, 8233.36, 8035.98, 8201.10
01/05/16, 8437.00, 8470.62, 8339.35, 8390.51
01/04/16, 8479.57, 8479.57, 8352.54, 8374.92
12/30/15, 8629.33, 8633.38, 8581.40, 8596.07
12/29/15, 8545.20, 8634.37, 8539.95, 8634.37
12/28/15, 8563.36, 8576.05, 8494.91, 8513.14
12/23/15, 8462.89, 8570.01, 8449.10, 8570.01
12/22/15, 8438.79, 8450.14, 8361.74, 8403.40
12/21/15, 8426.42, 8507.93, 8398.47, 8405.48
12/18/15, 8488.58, 8524.52, 8396.12, 8430.84
12/17/15, 8584.85, 8631.45, 8528.84, 8546.40
12/16/15, 8404.35, 8512.01, 8389.13, 8470.98
12/15/15, 8267.97, 8412.03, 8248.25, 8408.27
12/14/15, 8338.52, 8378.89, 8191.85, 8200.25
12/11/15, 8510.75, 8510.75, 8280.07, 8305.25
12/10/15, 8440.63, 8570.63, 8408.78, 8528.28
12/09/15, 8538.50, 8550.11, 8421.11, 8439.72
12/08/15, 8685.88, 8685.88, 8516.15, 8536.21
12/07/15, 8685.13, 8783.56, 8684.82, 8701.43
12/04/15, 8670.82, 8670.82, 8579.75, 8649.27
12/03/15, 8859.27, 8924.97, 8693.61, 8698.75
12/02/15, 8839.35, 8896.63, 8839.35, 8875.70
